d0,t0,r0,s0,c0,x0,x1,x2,x3,x4,x5,x6,x7
2022-04-26,2022-04-26T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,1,33.52,0.33,0.22999999999999998
2022-04-27,2022-04-27T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,1,31.6,0.33,0.23999999999999977
2022-04-28,2022-04-28T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,1,29.99,0.33,0.2200000000000002
2022-04-29,2022-04-29T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,1,33.4,0.33,0.18999999999999995
2022-05-02,2022-05-02T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,1,32.34,0.77,0.26000000000000023
2022-05-03,2022-05-03T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,1,29.25,0.77,0.1900000000000004
2022-05-04,2022-05-04T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,1,25.42,0.77,0.27
2022-05-05,2022-05-05T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,1,31.2,0.77,0.33999999999999986
2022-05-06,2022-05-06T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,1,30.19,0.77,0.3999999999999999
2022-05-09,2022-05-09T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,1,34.75,0.77,0.43999999999999995
2022-05-10,2022-05-10T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,1,32.99,0.77,0.3700000000000001
2022-05-11,2022-05-11T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,1,32.56,0.77,0.25
2022-05-12,2022-05-12T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,1,31.77,0.77,0.2799999999999998
2022-05-13,2022-05-13T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,1,28.87,0.77,0.3200000000000003
2022-05-16,2022-05-16T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,1,27.47,0.77,0.2999999999999998
2022-05-17,2022-05-17T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,1,26.1,0.77,0.27
2022-05-18,2022-05-18T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,1,30.96,0.77,0.20999999999999996
2022-05-19,2022-05-19T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,1,29.35,0.77,0.20999999999999996
2022-05-20,2022-05-20T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,1,29.43,0.77,0.17999999999999972
2022-05-23,2022-05-23T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,1,28.48,0.77,0.20999999999999996
2022-05-24,2022-05-24T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,1,29.45,0.77,0.2599999999999998
2022-05-25,2022-05-25T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,1,28.37,0.77,0.27
2022-05-26,2022-05-26T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,1,27.5,0.77,0.29000000000000004
2022-05-27,2022-05-27T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,1,25.72,0.77,0.27
2022-05-30,2022-05-30T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,1,26.54,0.77,0.27
2022-05-31,2022-05-31T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,1,26.19,0.77,0.3200000000000003
2022-06-01,2022-06-01T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,1,25.69,1.21,0.2799999999999998
2022-06-02,2022-06-02T15:30:00,914158d,1,2026-05-11T02:52:18Z,4,0,0,0,1,24.72,1.21,0.27
2022-06-03,2022-06-03T15:30:00,914158d,1,2026-05-11T02:52:18Z,4,0,0,0,1,24.79,1.21,0.2999999999999998
2022-06-06,2022-06-06T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,1,25.07,1.21,0.31000000000000005
2022-06-07,2022-06-07T15:30:00,914158d,1,2026-05-11T02:52:18Z,4,0,0,0,1,24.02,1.21,0.22999999999999998
2022-06-08,2022-06-08T15:30:00,914158d,1,2026-05-11T02:52:18Z,4,0,0,0,1,23.96,1.21,0.25
2022-06-09,2022-06-09T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,1,26.09,1.21,0.20999999999999996
2022-06-10,2022-06-10T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,1,27.75,1.21,0.08999999999999986
2022-06-13,2022-06-13T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,1,34.02,1.21,0.03000000000000025
2022-06-14,2022-06-14T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,1,32.69,1.21,0.040000000000000036
2022-06-15,2022-06-15T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,1,29.62,1.21,0.1299999999999999
2022-06-16,2022-06-16T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,1,32.95,1.21,0.13999999999999968
2022-06-17,2022-06-17T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,1,31.13,1.21,0.08000000000000007
2022-06-20,2022-06-20T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,1,31.03,1.21,0.08000000000000007
2022-06-21,2022-06-21T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,1,30.19,1.21,0.10000000000000009
2022-06-22,2022-06-22T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,1,28.95,1.21,0.10000000000000009
2022-06-23,2022-06-23T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,1,29.05,1.21,0.08000000000000007
2022-06-24,2022-06-24T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,1,27.23,1.21,0.08999999999999986
2022-06-27,2022-06-27T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,1,26.95,1.21,0.1200000000000001
2022-06-28,2022-06-28T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,1,28.36,1.21,0.10000000000000009
2022-06-29,2022-06-29T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,1,28.16,1.21,0.040000000000000036
2022-06-30,2022-06-30T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,1,28.71,1.21,0.06000000000000005
2022-07-01,2022-07-01T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,1,26.7,1.68,0.040000000000000036
2022-07-04,2022-07-04T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,1,27.53,1.68,0.040000000000000036
2022-07-05,2022-07-05T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,1,0,1,27.54,1.68,0.0
2022-07-06,2022-07-06T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,1,0,1,26.73,1.68,-0.040000000000000036
2022-07-07,2022-07-07T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,1,0,1,26.08,1.68,-0.020000000000000018
2022-07-08,2022-07-08T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,1,24.64,1.68,-0.03000000000000025
2022-07-11,2022-07-11T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,1,0,1,26.17,1.68,-0.07999999999999963
2022-07-12,2022-07-12T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,1,0,1,27.29,1.68,-0.06999999999999984
2022-07-13,2022-07-13T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,1,0,1,26.82,1.68,-0.21999999999999975
2022-07-14,2022-07-14T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,1,0,1,26.4,1.68,-0.18999999999999995
2022-07-15,2022-07-15T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,1,24.23,1.68,-0.19999999999999973
2022-07-18,2022-07-18T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,1,0,1,25.3,1.68,-0.18999999999999995
2022-07-19,2022-07-19T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,1,24.5,1.68,-0.2200000000000002
2022-07-20,2022-07-20T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,1,23.88,1.68,-0.20999999999999996
2022-07-21,2022-07-21T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,1,23.11,1.68,-0.18999999999999995
2022-07-22,2022-07-22T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,1,23.03,1.68,-0.20999999999999996
2022-07-25,2022-07-25T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,1,23.36,1.68,-0.18999999999999995
2022-07-26,2022-07-26T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,1,24.69,1.68,-0.20999999999999996
2022-07-27,2022-07-27T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,1,23.24,1.68,-0.18000000000000016
2022-07-28,2022-07-28T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,1,22.33,1.68,-0.16999999999999993
2022-07-29,2022-07-29T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,1,21.33,1.68,-0.2200000000000002
2022-08-01,2022-08-01T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,1,22.84,2.33,-0.2999999999999998
2022-08-02,2022-08-02T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,1,23.93,2.33,-0.31000000000000005
2022-08-03,2022-08-03T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,1,21.95,2.33,-0.3700000000000001
2022-08-04,2022-08-04T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,1,21.44,2.33,-0.34999999999999964
2022-08-05,2022-08-05T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,1,21.15,2.33,-0.41000000000000014
2022-08-08,2022-08-08T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,1,21.29,2.33,-0.43999999999999995
2022-08-09,2022-08-09T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,1,21.77,2.33,-0.48
2022-08-10,2022-08-10T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,1,19.74,2.33,-0.4500000000000002
2022-08-11,2022-08-11T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,1,20.2,2.33,-0.3599999999999999
2022-08-12,2022-08-12T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,1,19.53,2.33,-0.41000000000000014
2022-08-15,2022-08-15T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,1,19.95,2.33,-0.41000000000000014
2022-08-16,2022-08-16T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,1,19.69,2.33,-0.43000000000000016
2022-08-17,2022-08-17T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,1,19.9,2.33,-0.3899999999999997
2022-08-18,2022-08-18T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,1,19.56,2.33,-0.3400000000000003
2022-08-19,2022-08-19T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,1,20.6,2.33,-0.27
2022-08-22,2022-08-22T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,1,23.8,2.33,-0.29000000000000004
2022-08-23,2022-08-23T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,1,24.11,2.33,-0.2400000000000002
2022-08-24,2022-08-24T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,1,22.82,2.33,-0.25
2022-08-25,2022-08-25T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,1,21.78,2.33,-0.3200000000000003
2022-08-26,2022-08-26T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,1,0,1,25.56,2.33,-0.33000000000000007
2022-08-29,2022-08-29T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,1,0,1,26.21,2.33,-0.2999999999999998
2022-08-30,2022-08-30T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,1,0,1,26.21,2.33,-0.3500000000000001
2022-08-31,2022-08-31T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,1,0,1,25.87,2.33,-0.30000000000000027
2022-09-01,2022-09-01T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,1,0,1,25.56,2.56,-0.25
2022-09-02,2022-09-02T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,1,0,1,25.47,2.56,-0.19999999999999973
2022-09-05,2022-09-05T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,1,0,1,25.99,2.56,-0.19999999999999973
2022-09-06,2022-09-06T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,1,0,1,26.91,2.56,-0.16999999999999993
2022-09-07,2022-09-07T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,1,24.64,2.56,-0.18000000000000016
2022-09-08,2022-09-08T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,1,23.61,2.56,-0.18999999999999995
2022-09-09,2022-09-09T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,1,22.79,2.56,-0.22999999999999998
2022-09-12,2022-09-12T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,1,23.87,2.56,-0.20999999999999996
2022-09-13,2022-09-13T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,1,0,1,27.27,2.56,-0.33000000000000007
2022-09-14,2022-09-14T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,1,0,1,26.16,2.56,-0.36999999999999966
2022-09-15,2022-09-15T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,1,0,1,26.27,2.56,-0.41999999999999993
2022-09-16,2022-09-16T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,1,0,1,26.3,2.56,-0.3999999999999999
2022-09-19,2022-09-19T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,1,1,1,25.76,2.56,-0.45999999999999996
2022-09-20,2022-09-20T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,1,1,1,27.16,2.56,-0.3900000000000001
2022-09-21,2022-09-21T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,1,1,1,27.99,2.56,-0.5099999999999998
2022-09-22,2022-09-22T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,1,1,1,27.35,2.56,-0.41000000000000014
2022-09-23,2022-09-23T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,1,1,0,29.92,2.56,-0.5100000000000002
2022-09-26,2022-09-26T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,1,1,0,32.26,2.56,-0.3899999999999997
2022-09-27,2022-09-27T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,1,1,0,32.6,2.56,-0.3299999999999996
2022-09-28,2022-09-28T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,1,1,1,30.18,2.56,-0.3500000000000001
2022-09-29,2022-09-29T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,1,1,1,31.84,2.56,-0.40000000000000036
2022-09-30,2022-09-30T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,1,1,0,31.62,2.56,-0.3899999999999997
2022-10-03,2022-10-03T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,1,1,1,30.1,3.08,-0.4500000000000002
2022-10-04,2022-10-04T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,1,1,1,29.07,3.08,-0.47999999999999954
2022-10-05,2022-10-05T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,1,1,1,28.55,3.08,-0.39000000000000057
2022-10-06,2022-10-06T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,1,1,1,30.52,3.08,-0.40000000000000036
2022-10-07,2022-10-07T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,1,1,1,31.36,3.08,-0.4099999999999997
2022-10-10,2022-10-10T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,1,1,1,32.45,3.08,-0.4099999999999997
2022-10-11,2022-10-11T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,1,1,1,33.63,3.08,-0.36999999999999966
2022-10-12,2022-10-12T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,1,1,1,33.57,3.08,-0.3700000000000001
2022-10-13,2022-10-13T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,1,1,1,31.94,3.08,-0.49999999999999956
2022-10-14,2022-10-14T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,1,1,1,32.02,3.08,-0.4800000000000004
2022-10-17,2022-10-17T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,1,1,1,31.37,3.08,-0.4300000000000006
2022-10-18,2022-10-18T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,1,1,1,30.5,3.08,-0.41999999999999993
2022-10-19,2022-10-19T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,1,1,1,30.76,3.08,-0.41000000000000014
2022-10-20,2022-10-20T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,1,1,1,29.98,3.08,-0.3799999999999999
2022-10-21,2022-10-21T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,1,1,1,29.69,3.08,-0.28000000000000025
2022-10-24,2022-10-24T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,1,1,1,29.85,3.08,-0.25
2022-10-25,2022-10-25T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,1,1,1,28.46,3.08,-0.3200000000000003
2022-10-26,2022-10-26T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,1,1,1,27.28,3.08,-0.34999999999999964
2022-10-27,2022-10-27T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,1,1,1,27.39,3.08,-0.33999999999999986
2022-10-28,2022-10-28T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,1,1,1,25.75,3.08,-0.39000000000000057
2022-10-31,2022-10-31T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,1,1,1,25.88,3.08,-0.41000000000000014
2022-11-01,2022-11-01T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,1,1,1,25.81,3.78,-0.46999999999999975
2022-11-02,2022-11-02T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,1,1,1,25.86,3.78,-0.5100000000000007
2022-11-03,2022-11-03T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,1,1,1,25.3,3.78,-0.5700000000000003
2022-11-04,2022-11-04T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,1,1,24.55,3.78,-0.4900000000000002
2022-11-07,2022-11-07T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,1,1,24.35,3.78,-0.5
2022-11-08,2022-11-08T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,1,1,1,25.54,3.78,-0.5300000000000002
2022-11-09,2022-11-09T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,1,1,1,26.09,3.78,-0.4900000000000002
2022-11-10,2022-11-10T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,1,23.53,3.78,-0.52
2022-11-11,2022-11-11T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,1,22.52,3.78,-0.52
2022-11-14,2022-11-14T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,1,23.73,3.78,-0.5200000000000005
2022-11-15,2022-11-15T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,1,24.54,3.78,-0.5700000000000003
2022-11-16,2022-11-16T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,1,24.11,3.78,-0.6799999999999997
2022-11-17,2022-11-17T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,1,23.93,3.78,-0.6599999999999997
2022-11-18,2022-11-18T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,1,23.12,3.78,-0.69
2022-11-21,2022-11-21T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,22.36,3.78,-0.6500000000000004
2022-11-22,2022-11-22T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,1,21.29,3.78,-0.71
2022-11-23,2022-11-23T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,20.35,3.78,-0.75
2022-11-24,2022-11-24T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,20.42,3.78,-0.75
2022-11-25,2022-11-25T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,20.5,3.78,-0.7399999999999998
2022-11-28,2022-11-28T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,22.21,3.78,-0.77
2022-11-29,2022-11-29T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,21.89,3.78,-0.7300000000000004
2022-11-30,2022-11-30T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,1,20.58,3.78,-0.6999999999999997
2022-12-01,2022-12-01T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,1,19.84,4.1,-0.7200000000000002
2022-12-02,2022-12-02T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,19.06,4.1,-0.7700000000000005
2022-12-05,2022-12-05T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,20.75,4.1,-0.81
2022-12-06,2022-12-06T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,22.17,4.1,-0.8300000000000001
2022-12-07,2022-12-07T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,22.68,4.1,-0.8399999999999999
2022-12-08,2022-12-08T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,22.29,4.1,-0.8299999999999996
2022-12-09,2022-12-09T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,22.83,4.1,-0.7600000000000002
2022-12-12,2022-12-12T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,1,0,0,25.0,4.1,-0.7799999999999998
2022-12-13,2022-12-13T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,22.55,4.1,-0.71
2022-12-14,2022-12-14T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,21.14,4.1,-0.7400000000000002
2022-12-15,2022-12-15T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,22.83,4.1,-0.7900000000000005
2022-12-16,2022-12-16T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,22.62,4.1,-0.69
2022-12-19,2022-12-19T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,22.42,4.1,-0.6800000000000002
2022-12-20,2022-12-20T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,21.48,4.1,-0.56
2022-12-21,2022-12-21T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,20.07,4.1,-0.5299999999999998
2022-12-22,2022-12-22T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,21.97,4.1,-0.5700000000000003
2022-12-23,2022-12-23T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,20.87,4.1,-0.5599999999999996
2022-12-27,2022-12-27T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,21.65,4.1,-0.4800000000000004
2022-12-28,2022-12-28T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,22.14,4.1,-0.4299999999999997
2022-12-29,2022-12-29T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,21.44,4.1,-0.5099999999999998
2022-12-30,2022-12-30T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,1,21.67,4.1,-0.5300000000000002
2023-01-03,2023-01-03T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,22.9,4.33,-0.6100000000000003
2023-01-04,2023-01-04T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,22.01,4.33,-0.6700000000000004
2023-01-05,2023-01-05T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,22.46,4.33,-0.7400000000000002
2023-01-06,2023-01-06T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,21.13,4.33,-0.6900000000000004
2023-01-09,2023-01-09T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,21.97,4.33,-0.6600000000000006
2023-01-10,2023-01-10T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,20.58,4.33,-0.6300000000000003
2023-01-11,2023-01-11T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,21.09,4.33,-0.6600000000000001
2023-01-12,2023-01-12T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,18.83,4.33,-0.69
2023-01-13,2023-01-13T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,18.35,4.33,-0.7299999999999995
2023-01-16,2023-01-16T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,19.49,4.33,-0.7299999999999995
2023-01-17,2023-01-17T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,1,19.36,4.33,-0.6499999999999999
2023-01-18,2023-01-18T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,20.34,4.33,-0.6899999999999995
2023-01-19,2023-01-19T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,1,20.52,4.33,-0.6999999999999997
2023-01-20,2023-01-20T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,1,19.85,4.33,-0.6599999999999997
2023-01-23,2023-01-23T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,1,19.81,4.33,-0.69
2023-01-24,2023-01-24T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,19.2,4.33,-0.6600000000000001
2023-01-25,2023-01-25T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,19.08,4.33,-0.6500000000000004
2023-01-26,2023-01-26T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,1,18.73,4.33,-0.6799999999999997
2023-01-27,2023-01-27T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,18.51,4.33,-0.6700000000000004
2023-01-30,2023-01-30T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,19.94,4.33,-0.7000000000000002
2023-01-31,2023-01-31T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,19.4,4.33,-0.69
2023-02-01,2023-02-01T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,17.87,4.57,-0.6999999999999997
2023-02-02,2023-02-02T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,18.73,4.57,-0.69
2023-02-03,2023-02-03T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,18.33,4.57,-0.77
2023-02-06,2023-02-06T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,19.43,4.57,-0.8100000000000005
2023-02-07,2023-02-07T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,18.66,4.57,-0.7999999999999998
2023-02-08,2023-02-08T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,19.63,4.57,-0.8200000000000003
